primary_category,macro_field,month,event_time,event_bin,post,n_all,n_non,n_marker,marker_share,dist_all,dist_leaveout,log_n_non,log_n_all,cat_adoption,cat_adoption_z
math.DS,math,2018-09,-51,lead_49_60,0,50,50,0,0.0,1.2247592515968067,1.2247592515968067,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2018-10,-50,lead_49_60,0,50,50,0,0.0,1.231036062786337,1.231036062786337,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2018-11,-49,lead_49_60,0,50,50,0,0.0,1.233517109768941,1.233517109768941,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2018-12,-48,lead_37_48,0,50,50,0,0.0,1.2343185022962468,1.2343185022962468,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2019-01,-47,lead_37_48,0,50,50,0,0.0,1.2389760310234081,1.2389760310234081,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2019-02,-46,lead_37_48,0,50,50,0,0.0,1.2455976396266624,1.2455976396266624,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2019-03,-45,lead_37_48,0,50,50,0,0.0,1.2341558904521979,1.2341558904521979,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2019-04,-44,lead_37_48,0,50,50,0,0.0,1.240719724120186,1.240719724120186,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2019-05,-43,lead_37_48,0,50,50,0,0.0,1.2189187831430128,1.2189187831430128,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2019-06,-42,lead_37_48,0,50,50,0,0.0,1.2441050533466338,1.2441050533466338,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2019-07,-41,lead_37_48,0,50,50,0,0.0,1.2026667252350327,1.2026667252350327,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2019-08,-40,lead_37_48,0,50,50,0,0.0,1.23137269433557,1.23137269433557,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2019-09,-39,lead_37_48,0,50,50,0,0.0,1.240136981303072,1.240136981303072,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2019-10,-38,lead_37_48,0,50,50,0,0.0,1.2023130529637527,1.2023130529637527,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2019-11,-37,lead_37_48,0,50,50,0,0.0,1.2510909060226987,1.2510909060226987,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2019-12,-36,lead_25_36,0,50,50,0,0.0,1.2239648003852925,1.2239648003852925,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2020-01,-35,lead_25_36,0,50,50,0,0.0,1.2207722443108817,1.2207722443108817,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2020-02,-34,lead_25_36,0,50,50,0,0.0,1.2471481677212388,1.2471481677212388,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2020-03,-33,lead_25_36,0,50,50,0,0.0,1.2417756551309833,1.2417756551309833,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2020-04,-32,lead_25_36,0,50,50,0,0.0,1.2405877533706782,1.2405877533706782,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2020-05,-31,lead_25_36,0,50,50,0,0.0,1.2578329290086998,1.2578329290086998,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2020-06,-30,lead_25_36,0,50,50,0,0.0,1.2388273685142204,1.2388273685142204,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2020-07,-29,lead_25_36,0,50,50,0,0.0,1.219949070578941,1.219949070578941,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2020-08,-28,lead_25_36,0,50,50,0,0.0,1.2438636546304347,1.2438636546304347,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2020-09,-27,lead_25_36,0,50,50,0,0.0,1.2105386713476538,1.2105386713476538,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2020-10,-26,lead_25_36,0,50,50,0,0.0,1.2032918656099658,1.2032918656099658,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2020-11,-25,lead_25_36,0,50,50,0,0.0,1.2583772363655128,1.2583772363655128,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2020-12,-24,lead_13_24,0,50,50,0,0.0,1.2367712948811904,1.2367712948811904,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2021-01,-23,lead_13_24,0,50,50,0,0.0,1.2385529934372588,1.2385529934372588,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2021-02,-22,lead_13_24,0,50,50,0,0.0,1.2475914302689222,1.2475914302689222,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2021-03,-21,lead_13_24,0,50,50,0,0.0,1.2200504821037872,1.2200504821037872,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2021-04,-20,lead_13_24,0,50,50,0,0.0,1.2407803305327871,1.2407803305327871,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2021-05,-19,lead_13_24,0,50,50,0,0.0,1.234523879185248,1.234523879185248,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2021-06,-18,lead_13_24,0,50,50,0,0.0,1.2392062338010565,1.2392062338010565,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2021-07,-17,lead_13_24,0,50,50,0,0.0,1.204981492083255,1.204981492083255,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2021-08,-16,lead_13_24,0,50,50,0,0.0,1.2455066260171785,1.2455066260171785,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2021-09,-15,lead_13_24,0,50,50,0,0.0,1.2510271906914876,1.2510271906914876,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2021-10,-14,lead_13_24,0,50,50,0,0.0,1.274980728732753,1.274980728732753,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2021-11,-13,lead_13_24,0,50,50,0,0.0,1.234559676272806,1.234559676272806,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2021-12,-12,lead_07_12,0,50,50,0,0.0,1.2489451786795238,1.2489451786795238,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2022-01,-11,lead_07_12,0,50,50,0,0.0,1.2441373281907173,1.2441373281907173,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2022-02,-10,lead_07_12,0,50,50,0,0.0,1.2460374143842305,1.2460374143842305,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2022-03,-9,lead_07_12,0,50,50,0,0.0,1.247475784479744,1.247475784479744,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2022-04,-8,lead_07_12,0,50,50,0,0.0,1.2378936410010764,1.2378936410010764,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2022-05,-7,lead_07_12,0,50,50,0,0.0,1.2463262565895576,1.2463262565895576,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2022-06,-6,lead_04_06,0,50,50,0,0.0,1.2482207294436896,1.2482207294436896,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2022-07,-5,lead_04_06,0,50,50,0,0.0,1.2429817232771943,1.2429817232771943,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2022-08,-4,lead_04_06,0,50,50,0,0.0,1.2340482187931436,1.2340482187931436,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2022-09,-3,lead_02_03,0,50,50,0,0.0,1.2644513590337096,1.2644513590337096,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2022-10,-2,lead_02_03,0,50,50,0,0.0,1.244295031405436,1.244295031405436,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2022-11,-1,reference_m01,0,50,50,0,0.0,1.2477458900442355,1.2477458900442355,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2022-12,0,lag_00,1,50,50,0,0.0,1.2398500630416822,1.2398500630416822,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2023-01,1,lag_01_02,1,50,50,0,0.0,1.2308374149152677,1.2308374149152677,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2023-02,2,lag_01_02,1,50,50,0,0.0,1.2538504002393003,1.2538504002393003,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2023-03,3,lag_03_06,1,50,50,0,0.0,1.2102398703161077,1.2102398703161077,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2023-04,4,lag_03_06,1,50,50,0,0.0,1.2404315723676438,1.2404315723676438,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2023-05,5,lag_03_06,1,50,50,0,0.0,1.2168947924138482,1.2168947924138482,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2023-06,6,lag_03_06,1,50,50,0,0.0,1.2303747861086138,1.2303747861086138,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2023-07,7,lag_07_12,1,50,50,0,0.0,1.2478797651536873,1.2478797651536873,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2023-08,8,lag_07_12,1,50,50,0,0.0,1.2191976409283627,1.2191976409283627,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2023-09,9,lag_07_12,1,50,50,0,0.0,1.258883866804327,1.258883866804327,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2023-10,10,lag_07_12,1,50,49,1,0.02,1.253509140337231,1.2518279008116557,3.912023005428146,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2023-11,11,lag_07_12,1,50,50,0,0.0,1.25423070541703,1.25423070541703,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2023-12,12,lag_07_12,1,50,50,0,0.0,1.2323453024147097,1.2323453024147097,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2024-01,13,lag_13_24,1,50,50,0,0.0,1.2452516463627548,1.2452516463627548,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2024-02,14,lag_13_24,1,50,50,0,0.0,1.2482114560583382,1.2482114560583382,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2024-03,15,lag_13_24,1,50,50,0,0.0,1.2552927900442172,1.2552927900442172,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2024-04,16,lag_13_24,1,50,50,0,0.0,1.2077659253177764,1.2077659253177764,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2024-05,17,lag_13_24,1,50,50,0,0.0,1.2381200189066737,1.2381200189066737,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2024-06,18,lag_13_24,1,50,50,0,0.0,1.2603449320671702,1.2603449320671702,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2024-07,19,lag_13_24,1,50,50,0,0.0,1.245207475524322,1.245207475524322,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2024-08,20,lag_13_24,1,50,50,0,0.0,1.2422514352777254,1.2422514352777254,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2024-09,21,lag_13_24,1,50,50,0,0.0,1.219276517839769,1.219276517839769,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2024-10,22,lag_13_24,1,50,50,0,0.0,1.2286635351869177,1.2286635351869177,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2024-11,23,lag_13_24,1,50,50,0,0.0,1.2257433116149212,1.2257433116149212,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2024-12,24,lag_13_24,1,50,50,0,0.0,1.2454246829541737,1.2454246829541737,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2025-01,25,lag_25_36,1,50,50,0,0.0,1.225416900550919,1.225416900550919,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2025-02,26,lag_25_36,1,50,50,0,0.0,1.2209148283221594,1.2209148283221594,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2025-03,27,lag_25_36,1,50,50,0,0.0,1.2329421001453489,1.2329421001453489,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2025-04,28,lag_25_36,1,50,50,0,0.0,1.2412809848886084,1.2412809848886084,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2025-05,29,lag_25_36,1,50,50,0,0.0,1.2419063216250232,1.2419063216250232,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2025-06,30,lag_25_36,1,50,50,0,0.0,1.2144365387841998,1.2144365387841998,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2025-07,31,lag_25_36,1,50,50,0,0.0,1.2369214861287667,1.2369214861287667,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2025-08,32,lag_25_36,1,50,50,0,0.0,1.2480266414965047,1.2480266414965047,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2025-09,33,lag_25_36,1,50,49,1,0.02,1.2357458761289895,1.2300834167448396,3.912023005428146,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2025-10,34,lag_25_36,1,50,50,0,0.0,1.2368073412917688,1.2368073412917688,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2025-11,35,lag_25_36,1,50,50,0,0.0,1.2249119099929635,1.2249119099929635,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.DS,math,2025-12,36,lag_25_36,1,50,50,0,0.0,1.2335792075776408,1.2335792075776408,3.9318256327243257,3.9318256327243257,0.001081081081081081,-0.5255048821638664
math.FA,math,2018-01,-59,lead_49_60,0,50,50,0,0.0,1.1942430626468732,1.1942430626468732,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2018-02,-58,lead_49_60,0,50,50,0,0.0,1.2044327132201715,1.2044327132201715,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2018-03,-57,lead_49_60,0,50,50,0,0.0,1.181639515538961,1.181639515538961,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2018-04,-56,lead_49_60,0,50,50,0,0.0,1.195660003704793,1.195660003704793,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2018-05,-55,lead_49_60,0,50,50,0,0.0,1.175130538404246,1.175130538404246,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2018-06,-54,lead_49_60,0,50,50,0,0.0,1.189053466012093,1.189053466012093,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2018-07,-53,lead_49_60,0,50,50,0,0.0,1.1934310772826757,1.1934310772826757,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2018-08,-52,lead_49_60,0,50,50,0,0.0,1.2030698252825982,1.2030698252825982,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2018-09,-51,lead_49_60,0,50,50,0,0.0,1.2146520582704572,1.2146520582704572,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2018-10,-50,lead_49_60,0,50,50,0,0.0,1.1876895576656803,1.1876895576656803,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2018-11,-49,lead_49_60,0,50,50,0,0.0,1.223641718466743,1.223641718466743,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2018-12,-48,lead_37_48,0,50,50,0,0.0,1.1976336779430898,1.1976336779430898,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2019-01,-47,lead_37_48,0,50,50,0,0.0,1.2112431372893961,1.2112431372893961,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2019-02,-46,lead_37_48,0,50,50,0,0.0,1.1842194838566642,1.1842194838566642,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2019-03,-45,lead_37_48,0,50,50,0,0.0,1.2266771429946357,1.2266771429946357,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2019-04,-44,lead_37_48,0,50,50,0,0.0,1.2062956006168428,1.2062956006168428,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2019-05,-43,lead_37_48,0,50,50,0,0.0,1.2119783275263403,1.2119783275263403,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2019-06,-42,lead_37_48,0,50,50,0,0.0,1.2053990653736701,1.2053990653736701,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2019-07,-41,lead_37_48,0,50,50,0,0.0,1.1971980058109557,1.1971980058109557,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2019-08,-40,lead_37_48,0,50,50,0,0.0,1.1915733201264185,1.1915733201264185,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2019-09,-39,lead_37_48,0,50,50,0,0.0,1.2092972771354582,1.2092972771354582,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2019-10,-38,lead_37_48,0,50,50,0,0.0,1.1812513109788616,1.1812513109788616,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2019-11,-37,lead_37_48,0,50,50,0,0.0,1.20535684995635,1.20535684995635,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2019-12,-36,lead_25_36,0,50,50,0,0.0,1.2008150695615454,1.2008150695615454,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2020-01,-35,lead_25_36,0,50,50,0,0.0,1.2264882696422241,1.2264882696422241,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2020-02,-34,lead_25_36,0,50,50,0,0.0,1.2123288495343154,1.2123288495343154,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2020-03,-33,lead_25_36,0,50,50,0,0.0,1.1950695003958676,1.1950695003958676,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2020-04,-32,lead_25_36,0,50,50,0,0.0,1.1800713024661702,1.1800713024661702,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2020-05,-31,lead_25_36,0,50,50,0,0.0,1.1983607759487802,1.1983607759487802,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2020-06,-30,lead_25_36,0,50,50,0,0.0,1.1944662918549247,1.1944662918549247,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2020-07,-29,lead_25_36,0,50,50,0,0.0,1.219107141529349,1.219107141529349,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2020-08,-28,lead_25_36,0,50,50,0,0.0,1.2037979203001465,1.2037979203001465,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2020-09,-27,lead_25_36,0,50,50,0,0.0,1.191591713227734,1.191591713227734,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2020-10,-26,lead_25_36,0,50,50,0,0.0,1.1802334958778964,1.1802334958778964,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2020-11,-25,lead_25_36,0,50,50,0,0.0,1.2112905907094684,1.2112905907094684,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2020-12,-24,lead_13_24,0,50,50,0,0.0,1.2115355112581907,1.2115355112581907,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2021-01,-23,lead_13_24,0,50,50,0,0.0,1.2019065595877942,1.2019065595877942,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2021-02,-22,lead_13_24,0,50,50,0,0.0,1.1868369203992315,1.1868369203992315,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2021-03,-21,lead_13_24,0,50,50,0,0.0,1.1911384545049273,1.1911384545049273,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2021-04,-20,lead_13_24,0,50,50,0,0.0,1.209179823291052,1.209179823291052,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2021-05,-19,lead_13_24,0,50,50,0,0.0,1.2019346338723405,1.2019346338723405,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2021-06,-18,lead_13_24,0,50,50,0,0.0,1.2072705893775693,1.2072705893775693,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2021-07,-17,lead_13_24,0,50,50,0,0.0,1.2074320625373094,1.2074320625373094,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2021-08,-16,lead_13_24,0,50,50,0,0.0,1.2201145956999406,1.2201145956999406,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2021-09,-15,lead_13_24,0,50,50,0,0.0,1.191463634334165,1.191463634334165,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2021-10,-14,lead_13_24,0,50,50,0,0.0,1.2088740476279287,1.2088740476279287,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2021-11,-13,lead_13_24,0,50,50,0,0.0,1.2029216657834756,1.2029216657834756,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2021-12,-12,lead_07_12,0,50,50,0,0.0,1.1820409880529417,1.1820409880529417,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2022-01,-11,lead_07_12,0,50,50,0,0.0,1.1933456065033978,1.1933456065033978,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2022-02,-10,lead_07_12,0,50,50,0,0.0,1.1923525068775205,1.1923525068775205,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2022-03,-9,lead_07_12,0,50,50,0,0.0,1.1989901931308944,1.1989901931308944,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2022-04,-8,lead_07_12,0,50,50,0,0.0,1.1854793267731636,1.1854793267731636,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2022-05,-7,lead_07_12,0,50,50,0,0.0,1.2081681705333414,1.2081681705333414,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2022-06,-6,lead_04_06,0,50,50,0,0.0,1.2008321350427,1.2008321350427,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2022-07,-5,lead_04_06,0,50,50,0,0.0,1.1868199810052293,1.1868199810052293,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2022-08,-4,lead_04_06,0,50,50,0,0.0,1.200622676610766,1.200622676610766,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2022-09,-3,lead_02_03,0,50,50,0,0.0,1.1871628645436114,1.1871628645436114,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2022-10,-2,lead_02_03,0,50,50,0,0.0,1.179348160376649,1.179348160376649,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2022-11,-1,reference_m01,0,50,50,0,0.0,1.1867179698755275,1.1867179698755275,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2022-12,0,lag_00,1,50,50,0,0.0,1.198316326591544,1.198316326591544,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2023-01,1,lag_01_02,1,50,50,0,0.0,1.2140721680811382,1.2140721680811382,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2023-02,2,lag_01_02,1,50,50,0,0.0,1.1872560063187567,1.1872560063187567,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2023-03,3,lag_03_06,1,50,50,0,0.0,1.1911937972604398,1.1911937972604398,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2023-04,4,lag_03_06,1,50,50,0,0.0,1.1842589539267825,1.1842589539267825,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2023-05,5,lag_03_06,1,50,50,0,0.0,1.194862537041525,1.194862537041525,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2023-06,6,lag_03_06,1,50,50,0,0.0,1.1841192841450616,1.1841192841450616,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2023-07,7,lag_07_12,1,50,50,0,0.0,1.1843860159695083,1.1843860159695083,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2023-08,8,lag_07_12,1,50,50,0,0.0,1.1916787113604925,1.1916787113604925,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2023-09,9,lag_07_12,1,50,50,0,0.0,1.218198857182295,1.218198857182295,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2023-10,10,lag_07_12,1,50,50,0,0.0,1.1734942336936889,1.1734942336936889,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2023-11,11,lag_07_12,1,50,50,0,0.0,1.2097130603764357,1.2097130603764357,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2023-12,12,lag_07_12,1,50,50,0,0.0,1.1869493633533588,1.1869493633533588,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
math.FA,math,2024-01,13,lag_13_24,1,50,50,0,0.0,1.1925768911063193,1.1925768911063193,3.9318256327243257,3.9318256327243257,0.0,-0.5384633054156884
