row_id,topic_cluster
25464,-1
25465,-1
25466,3
25467,-1
25469,3
25474,3
25475,-1
25477,-1
25479,3
25480,-1
25481,-1
25482,-1
25483,3
25484,-1
25485,-1
25486,-1
25489,3
25492,-1
25493,3
25495,-1
25497,3
25498,-1
25501,-1
25502,-1
25503,-1
25504,-1
25505,-1
25506,-1
25508,-1
25509,3
25510,-1
25511,3
25512,-1
25513,-1
25514,3
25516,-1
25517,-1
25518,3
25520,-1
25525,-1
25528,3
25529,-1
25530,3
25532,-1
25534,-1
25535,-1
25536,-1
25537,-1
25538,3
25540,3
25542,-1
25545,-1
25547,-1
25548,3
25550,-1
25554,-1
25556,-1
25558,-1
25559,-1
25561,3
25562,-1
25563,-1
25564,-1
25565,-1
25566,-1
25567,-1
25571,-1
25572,3
25573,-1
25575,-1
25577,3
25578,-1
25579,-1
25580,3
25581,-1
25582,-1
25583,-1
25584,-1
25585,-1
25586,-1
25588,-1
25589,-1
25590,3
25592,3
25595,-1
25599,-1
25600,3
25603,3
25604,-1
25606,3
25607,3
25609,3
25610,-1
25612,-1
25614,3
25615,-1
25616,-1
25617,-1
25619,3
25620,-1
25621,3
25622,-1
25624,3
25625,3
25627,3
25629,-1
25631,3
25633,3
25635,-1
25636,3
25639,-1
25640,-1
25641,-1
25642,3
25644,-1
25645,-1
25646,3
25649,3
25650,1
25652,-1
25655,-1
25656,-1
25658,-1
25659,3
25660,-1
25661,3
25662,-1
25663,-1
25665,-1
25669,-1
25670,3
25671,3
25672,-1
25673,2
25674,3
25675,-1
25677,-1
25678,3
25680,-1
25682,-1
25683,-1
25684,-1
25685,-1
25686,-1
25689,3
25691,-1
25692,3
25695,-1
25700,3
25702,-1
25704,-1
25707,-1
25709,-1
25710,-1
25712,-1
25715,-1
25717,3
25718,0
25719,0
25720,-1
25721,-1
25722,-1
25723,3
25724,3
25725,-1
25726,-1
25728,-1
25729,-1
25731,-1
25734,-1
25736,-1
25738,3
25740,3
25741,3
25742,-1
25744,-1
25745,-1
25746,3
25747,3
25748,3
25749,-1
25751,-1
25754,3
25755,3
25757,-1
25758,3
25760,3
25762,-1
25765,3
25766,3
25767,-1
25769,-1
25770,3
25773,-1
25774,-1
25775,3
25776,-1
25777,-1
25781,-1
25784,-1
25788,-1
25789,-1
25790,-1
25792,-1
25793,-1
25794,-1
25799,-1
25800,-1
25801,-1
25802,3
25804,-1
25805,-1
25806,-1
25807,-1
25808,3
25811,-1
25812,3
25813,-1
25814,-1
25818,3
25819,-1
25823,-1
25824,-1
25825,-1
25826,-1
25827,-1
25828,3
25829,-1
25830,3
25831,-1
25832,-1
25834,-1
25835,-1
25838,3
25839,3
25840,-1
25841,-1
25842,3
25845,3
25846,3
25848,-1
25850,-1
25853,-1
25854,3
25856,-1
25857,-1
25859,-1
25860,3
25861,-1
25863,-1
25865,-1
25866,-1
25867,-1
25868,-1
25869,-1
25870,3
25871,-1
25872,-1
25873,-1
25874,3
25875,-1
25879,3
25880,-1
25881,-1
25882,-1
25883,-1
25884,-1
25885,-1
25886,-1
25888,-1
25889,-1
25890,-1
25891,-1
25894,3
25895,-1
25898,-1
25900,3
25901,-1
25902,-1
25904,3
25905,-1
25906,-1
25908,-1
25913,-1
25914,-1
25916,3
25917,-1
25918,3
25919,3
25920,-1
25922,-1
25925,-1
25926,3
25927,-1
25928,-1
25930,3
25931,-1
25933,3
25935,-1
25937,-1
25941,-1
25942,-1
25943,-1
25946,3
25947,3
25948,3
25951,-1
25952,-1
25953,3
25956,-1
25957,3
25962,-1
25963,3
25964,-1
25966,-1
25968,-1
25969,-1
25972,-1
25973,-1
25974,-1
25975,-1
25977,3
25979,-1
25981,3
25982,2
25983,1
25985,-1
25987,-1
25988,-1
25989,2
25990,3
25991,-1
25992,3
25994,-1
25995,-1
25996,3
25997,-1
25999,-1
26000,-1
26001,-1
26003,-1
26005,-1
26006,-1
26007,-1
26008,-1
26009,-1
26010,-1
26011,3
26013,-1
26015,-1
26017,-1
26018,3
26019,-1
26020,-1
26021,-1
26023,-1
26026,1
26027,-1
26028,3
26030,-1
26031,3
26033,3
26034,-1
26036,-1
26037,-1
26038,-1
26040,3
26042,-1
26043,-1
26044,-1
26045,3
26048,3
26050,-1
26051,-1
26052,-1
26054,-1
26055,-1
26057,3
26059,-1
26060,-1
26061,3
26062,3
26063,-1
26065,3
26066,3
26067,-1
26068,-1
26070,-1
26071,-1
26072,-1
26074,3
26075,-1
26076,-1
26077,3
26080,3
26081,-1
26082,-1
26083,-1
26084,-1
26085,-1
26087,-1
26088,-1
26089,-1
26090,-1
26092,-1
26093,3
26094,-1
26095,-1
26096,3
26097,3
26098,-1
26099,-1
26100,3
26101,-1
26102,3
26105,3
26106,-1
26109,-1
26111,3
26114,-1
26115,3
26116,-1
26117,3
26119,-1
26120,-1
26121,-1
26122,-1
26123,-1
26124,2
26126,3
26128,3
26129,-1
26130,-1
26131,3
26132,-1
26133,-1
26134,3
26136,-1
26138,3
26139,-1
26140,-1
26143,-1
26146,-1
26147,-1
26150,3
26151,-1
26153,3
26154,-1
26155,-1
26157,-1
26159,3
26160,-1
26161,3
26162,0
26163,-1
26165,3
26167,-1
26169,3
26171,3
26172,3
26173,-1
26175,-1
26177,3
26178,-1
26179,-1
26181,3
26184,-1
26186,3
26188,3
26189,1
26191,-1
26193,-1
26196,3
26197,-1
26198,-1
26201,-1
26202,-1
26203,-1
26204,-1
26205,-1
26206,-1
26207,-1
26208,-1
26209,-1
26210,-1
26211,-1
26214,-1
26216,-1
26217,-1
26218,-1
26219,-1
26221,-1
26222,-1
26226,3
26227,3
26228,-1
26229,-1
26230,3
26232,3
26234,-1
26236,-1
26237,-1
26238,-1
26241,-1
26242,-1
26243,-1
26244,-1
26245,-1
26246,3
26247,3
26248,3
26250,-1
26251,-1
26252,-1
26254,-1
26255,3
26256,-1
26259,-1
26264,-1
26267,-1
26268,-1
26269,3
26270,-1
26272,3
26274,-1
26277,-1
26278,-1
26280,-1
26281,-1
26283,-1
26284,-1
26285,-1
26286,-1
26287,3
26288,-1
26289,3
26290,-1
26291,-1
26292,-1
26293,-1
26295,-1
26296,-1
26297,-1
26299,-1
26300,-1
26301,-1
26302,3
26303,3
26304,-1
26305,3
26306,-1
26307,-1
26308,-1
26309,-1
26310,-1
26311,-1
26314,-1
26315,3
26316,-1
26317,3
26318,-1
26319,3
26322,-1
26324,-1
26327,-1
26328,-1
26329,3
26331,-1
26332,-1
26333,-1
26334,-1
26335,-1
26336,3
26337,-1
26338,3
26339,-1
26340,-1
26341,3
26342,3
26345,-1
26346,-1
26347,-1
26350,-1
26353,-1
26354,-1
26356,3
26357,-1
26358,3
26359,3
26360,-1
26361,-1
26362,-1
26364,3
26366,3
26367,-1
26369,3
26371,3
26373,-1
26374,-1
26375,-1
26377,3
26378,-1
26379,-1
26381,-1
26382,-1
26383,-1
26384,-1
26388,-1
26389,-1
26390,-1
26391,3
26393,-1
26395,3
26398,-1
26399,1
26400,-1
26401,3
26402,-1
26404,-1
26406,3
26407,-1
26412,-1
26413,-1
26415,-1
26416,3
26419,3
26421,-1
26422,-1
26423,-1
26424,-1
26425,-1
26426,3
26428,-1
26432,-1
26433,-1
26434,3
26436,3
26437,1
26438,3
26441,-1
26442,-1
26443,-1
26444,3
26445,-1
26446,3
26447,-1
26449,3
26450,3
26452,-1
26453,-1
26455,-1
26457,-1
26458,3
26461,-1
26464,3
26467,3
26469,-1
26471,-1
26472,3
26474,-1
26475,-1
26476,-1
26477,-1
26478,-1
26479,-1
26480,3
26481,3
26482,3
26483,-1
26484,3
26485,-1
26486,-1
26487,3
26489,-1
26492,3
26493,-1
26495,3
26496,-1
26497,-1
26498,3
26500,3
26502,3
26504,-1
26505,3
26509,-1
26510,-1
26511,3
26514,3
26516,3
26517,-1
26518,-1
26519,3
26521,3
26523,-1
26525,3
26526,-1
26528,-1
26530,-1
26531,-1
26532,-1
26534,-1
26535,-1
26540,-1
26542,3
26543,3
26545,-1
26548,-1
26550,3
26551,-1
26552,-1
26554,3
26556,-1
26558,-1
26561,-1
26563,-1
26564,-1
26568,-1
26571,-1
26573,-1
26574,-1
26575,3
26576,-1
26578,-1
26579,-1
26581,-1
26585,3
26588,-1
26589,3
26590,-1
26591,3
26593,-1
26595,-1
26598,-1
26600,0
26602,-1
26603,-1
26605,-1
26607,3
26609,-1
26611,-1
26612,-1
26615,3
26616,3
26618,3
26619,-1
26620,3
26622,-1
26624,-1
26625,-1
26629,3
26631,-1
26632,-1
26635,-1
26637,-1
26639,-1
26641,-1
26642,3
26643,-1
26646,-1
26647,-1
26648,3
26649,3
26652,-1
26653,-1
26654,3
26655,-1
26657,-1
26658,3
26660,-1
26662,3
26663,-1
26666,-1
26667,3
26669,-1
26671,-1
26672,-1
26673,-1
26675,-1
26676,3
26677,-1
26682,-1
26683,-1
26684,-1
26685,-1
26686,-1
26688,3
26689,-1
26692,-1
26693,-1
26694,-1
26695,3
26698,-1
26699,-1
26701,-1
26703,3
26704,-1
26705,-1
26706,-1
26708,-1
26709,-1
26711,-1
26712,3
26714,-1
26715,-1
26716,3
26717,-1
26720,-1
26721,-1
26722,-1
26724,-1
26725,-1
26728,3
26730,-1
26731,3
26733,-1
26734,3
26735,3
26739,-1
26741,-1
26743,-1
26752,-1
26753,3
26757,-1
26760,-1
26761,-1
26763,3
26764,-1
26767,3
26770,-1
26772,3
26773,-1
26774,3
26775,-1
26777,3
26779,3
26780,-1
26781,3
26782,-1
26783,-1
26784,3
26788,-1
26789,-1
26790,-1
26792,-1
26795,3
26796,-1
26798,-1
26799,-1
26800,-1
26801,-1
26802,-1
26803,-1
26804,-1
26805,-1
26806,-1
26807,-1
26808,-1
26812,-1
26814,-1
26815,-1
26816,-1
26817,3
26818,-1
26819,-1
26821,-1
26822,-1
26823,1
26824,3
26828,-1
26829,-1
26833,-1
26836,-1
26837,-1
26838,3
26840,-1
26841,-1
26843,-1
26844,3
26845,3
26849,-1
26850,-1
26851,-1
26853,-1
26855,-1
26856,-1
26857,-1
26858,-1
26859,3
26861,-1
26862,-1
26863,-1
26864,3
26865,-1
26867,-1
26868,-1
26870,3
26871,-1
26872,-1
26873,-1
26874,-1
26875,3
26876,-1
26878,-1
26879,-1
26880,-1
26881,-1
26883,-1
26885,3
26886,-1
26887,3
26888,-1
26891,3
26892,-1
26893,-1
26896,-1
26897,3
26900,-1
26904,-1
26906,3
26909,3
26910,-1
26911,-1
26912,3
26913,-1
26914,3
26917,-1
26918,-1
26919,-1
26920,-1
26921,3
26922,3
26923,-1
26924,-1
26926,-1
26930,3
26931,-1
26933,-1
26935,-1
26936,3
26937,-1
26938,-1
26940,-1
26941,3
26942,-1
26943,-1
26945,-1
26946,-1
26948,3
26949,-1
26953,3
26955,3
26956,-1
26957,-1
26958,-1
26959,-1
26960,-1
26962,-1
26963,3
26964,-1
26965,3
26968,-1
26972,3
26973,-1
26975,-1
26976,-1
26978,3
26979,-1
26980,-1
26981,3
26982,3
26984,3
26985,-1
26986,-1
26988,-1
26989,3
26993,3
26994,-1
26995,-1
26996,-1
26997,-1
26998,-1
26999,-1
27000,3
27001,3
27003,-1
27004,3
27010,3
27011,-1
27012,-1
27013,3
27014,-1
27020,-1
27021,-1
27022,-1
27023,-1
27024,-1
27026,-1
27029,-1
27030,-1
27031,3
27033,3
27034,-1
27036,-1
27037,-1
27038,3
27039,-1
27040,-1
27043,-1
27044,-1
27047,3
27048,3
27049,-1
27050,-1
27051,3
27052,-1
27053,-1
27056,3
27057,3
27059,-1
27062,-1
27065,-1
27067,-1
27068,-1
27070,-1
27075,3
27078,-1
27080,-1
27081,-1
27082,-1
27083,-1
27084,-1
27086,-1
27087,-1
27089,3
27090,3
27091,-1
27092,3
27095,-1
27098,-1
27100,3
27104,-1
27107,3
27109,3
27110,-1
27111,3
27112,-1
27114,-1
27115,3
27116,-1
27117,-1
27118,-1
27119,3
27120,-1
27121,-1
27122,-1
27124,3
27125,3
27126,-1
27127,-1
27130,-1
27131,-1
27132,3
27133,-1
27134,-1
27135,-1
27136,3
27137,-1
27138,3
27141,3
27142,-1
27143,-1
27144,3
27145,-1
27146,-1
27148,-1
27149,-1
27151,-1
27152,-1
27156,3
27157,-1
27158,0
27159,-1
27160,-1
27161,2
27162,-1
27167,-1
27169,-1
27171,3
27175,3
27176,-1
27177,3
27179,-1
27180,3
27181,-1
27182,-1
27184,-1
27185,3
27186,-1
27187,3
27188,3
27190,-1
27192,-1
27193,-1
27194,-1
27195,3
27196,-1
27197,-1
27198,-1
27202,-1
27203,-1
27204,-1
27205,3
27206,-1
27208,3
27212,-1
27213,-1
27214,-1
27215,3
27216,3
27218,-1
27219,-1
27220,-1
27221,-1
27222,-1
27223,-1
27224,3
27226,3
27229,-1
27234,3
27235,-1
27236,-1
27239,-1
27240,3
27245,-1
27248,-1
27249,-1
27250,-1
27251,-1
27252,3
27253,-1
27255,-1
27256,-1
27257,-1
27258,3
27259,-1
27260,3
27261,-1
27264,-1
27265,-1
27267,-1
27268,3
27270,-1
27271,-1
27272,3
27277,-1
27278,-1
27280,-1
27282,3
27283,3
27285,-1
27286,-1
27288,-1
27289,-1
27291,-1
27294,-1
27296,-1
27297,-1
27300,-1
27301,3
27302,3
27303,-1
27305,3
27306,-1
27307,3
27308,3
27311,-1
27312,3
27313,-1
27315,3
27316,-1
27317,3
27318,-1
27319,-1
27320,-1
27321,-1
27322,-1
27324,3
27325,-1
27326,3
27330,-1
27331,-1
27335,-1
27336,-1
27338,3
27339,-1
27340,-1
27342,3
27347,-1
27348,3
27349,3
27350,3
27351,-1
27352,-1
27353,-1
27355,-1
27356,-1
27357,-1
27359,3
27360,-1
27361,3
27363,-1
27364,-1
27365,-1
27366,-1
27367,-1
27372,3
27377,3
27382,-1
27384,-1
27385,-1
27388,-1
27389,-1
27390,3
27392,3
27393,-1
27394,3
27395,-1
27400,-1
27405,-1
27406,3
27407,3
27408,3
27409,-1
27412,-1
27413,3
27414,-1
27415,-1
27416,3
27417,-1
27419,-1
27422,-1
27423,3
27424,-1
27425,-1
27426,-1
27427,-1
27428,3
27429,3
27430,-1
27431,-1
27432,3
27434,-1
27435,3
27436,3
27437,3
27439,-1
27442,-1
27443,-1
27444,-1
27446,-1
27447,3
27448,-1
27450,3
27451,3
27452,3
27457,-1
27459,3
27460,3
27461,3
27465,-1
27466,-1
27467,-1
27469,-1
27471,-1
27472,-1
27475,-1
27477,-1
27479,-1
27480,-1
27482,-1
27483,-1
27484,-1
27485,3
27486,-1
27488,-1
27489,-1
27491,-1
27493,-1
27494,3
27495,-1
27496,-1
27497,-1
27498,-1
27500,-1
27503,-1
27504,3
27505,3
27506,3
27507,-1
27508,-1
27510,-1
27511,-1
27512,3
27513,3
27515,-1
27516,-1
27517,3
27518,-1
27519,-1
27521,3
27522,-1
27523,3
27524,3
27526,-1
27529,-1
27530,3
27531,-1
27533,3
27534,3
27535,-1
27536,3
27545,-1
27546,-1
27547,3
27548,-1
27549,-1
27556,-1
27557,3
27559,3
27560,-1
27561,-1
27562,-1
27564,-1
27566,-1
27568,3
27569,3
27574,3
27576,3
27577,3
27579,2
27580,-1
27582,-1
27583,-1
27588,-1
27589,-1
27592,-1
27594,3
27595,3
27596,-1
27597,3
27598,-1
27599,-1
27601,3
27603,-1
27604,-1
27605,3
27607,-1
27610,-1
27611,-1
27612,3
27615,-1
27618,-1
27619,3
27620,-1
27622,3
27623,3
27624,3
27626,3
27627,3
27628,3
27629,-1
27632,-1
27633,-1
27636,-1
27637,-1
27638,-1
27639,-1
27640,-1
27641,-1
27643,-1
27644,-1
27645,-1
27646,-1
27649,-1
27651,-1
27652,-1
27653,-1
27654,3
27655,-1
27656,3
27660,-1
27661,-1
27663,3
27665,3
27666,-1
27667,-1
27668,0
27669,-1
27670,3
27671,-1
27674,3
27675,-1
27676,-1
27678,-1
27680,-1
27681,-1
27683,-1
27684,3
27685,-1
27686,-1
27687,-1
27690,-1
27691,3
27692,-1
27693,-1
27694,-1
27695,-1
27696,3
27697,3
27700,3
27702,-1
27703,3
27704,-1
27706,-1
27708,-1
27709,-1
27711,3
27712,-1
27713,-1
27714,-1
27715,-1
27716,-1
27717,2
27720,-1
27721,3
27723,3
27724,3
27726,-1
27727,-1
27728,-1
27729,-1
27730,-1
27734,-1
27735,3
27736,-1
27737,-1
27738,3
27739,-1
27740,-1
27741,-1
27742,3
27743,-1
27744,-1
27745,3
27746,-1
27747,3
27748,-1
27749,-1
27750,-1
27754,3
27755,-1
27756,-1
27760,-1
27761,-1
27762,-1
27763,3
27764,-1
27765,-1
27766,3
27767,-1
27768,-1
27769,-1
27770,-1
27772,3
27773,-1
27774,-1
27777,3
27780,-1
27783,-1
27785,3
27790,-1
27791,-1
27792,-1
27793,-1
27794,3
27795,3
27798,-1
27799,-1
27800,-1
27801,-1
27802,3
27803,3
27805,-1
27808,-1
27809,-1
27810,-1
27812,-1
27813,-1
27814,3
27815,3
27816,3
27817,-1
27820,-1
27822,-1
27823,3
27824,-1
27826,-1
27827,-1
27828,-1
27829,-1
27830,-1
27831,-1
27832,-1
27833,-1
27834,-1
27835,3
27836,-1
27837,-1
27839,-1
27840,-1
27844,3
27845,-1
27846,3
27847,-1
27848,-1
27850,3
27851,-1
27852,3
27853,-1
27854,-1
27856,-1
27859,-1
27861,-1
27863,-1
27864,3
27865,3
27868,-1
27869,-1
27871,-1
27873,-1
27875,3
27877,-1
27878,-1
27880,-1
27881,-1
27882,3
27886,-1
27887,-1
27888,-1
27889,-1
27891,3
27892,-1
27893,3
27895,3
27896,3
27897,-1
27899,-1
27902,-1
27903,-1
27904,-1
27905,-1
27906,-1
27910,-1
27911,3
27912,-1
27913,-1
27919,-1
27920,-1
27921,-1
27922,-1
27923,-1
27924,-1
27925,3
27926,0
27927,-1
27929,-1
27930,3
27931,-1
27933,3
27934,3
27940,-1
27941,-1
27942,-1
27943,-1
27944,-1
27947,-1
27948,-1
27951,-1
27953,-1
27955,-1
27956,-1
27958,-1
27959,-1
27961,3
27965,-1
27969,3
27970,3
27971,3
27972,3
27973,-1
27976,-1
27977,-1
27978,-1
27979,-1
27980,-1
27981,-1
27984,-1
27986,-1
27987,3
27991,-1
27995,3
27998,3
27999,-1
28000,3
28002,3
28005,-1
28009,-1
28012,-1
28015,-1
28016,-1
28017,-1
28019,-1
28022,3
28025,-1
28028,-1
28029,-1
28030,-1
28031,3
28032,3
28034,-1
28035,3
28036,-1
28037,-1
28041,-1
28042,3
28050,-1
28051,-1
28057,-1
28058,-1
28059,-1
28064,-1
28066,-1
28068,-1
28069,3
28072,3
28074,-1
28075,-1
28076,3
28077,-1
28080,-1
28081,-1
28082,3
28084,-1
28087,3
28092,-1
28097,-1
28101,-1
28104,-1
28106,-1
28107,0
28108,-1
28112,-1
28113,-1
28114,-1
28116,-1
28117,3
28121,-1
28122,-1
28124,-1
28125,-1
28126,-1
28128,3
28130,3
28131,-1
28132,-1
28133,3
28134,-1
28135,-1
28137,-1
28139,3
28141,-1
28144,-1
28145,-1
28147,-1
28148,-1
28149,3
28150,-1
28151,-1
28152,-1
28153,3
28155,3
28157,-1
28159,-1
28160,-1
28162,-1
28163,-1
28164,3
28165,-1
28169,3
28170,-1
28171,-1
28173,-1
28174,-1
28175,-1
28177,-1
28181,-1
28183,-1
28184,-1
28185,-1
28186,-1
28188,-1
28189,-1
28190,3
28191,-1
28192,3
28193,-1
28194,-1
28195,3
28197,-1
28198,3
28200,3
28201,3
28203,3
28204,3
28206,-1
28207,-1
28209,3
28212,1
28213,3
28215,3
28217,-1
28222,3
28223,3
28224,-1
28225,-1
28226,-1
28231,3
28232,-1
28233,-1
28235,3
28236,3
28237,-1
28240,-1
28242,-1
28243,-1
28244,-1
28245,-1
28246,-1
28247,3
28248,3
28249,-1
28250,-1
28251,-1
28252,-1
28256,-1
28257,-1
28258,3
28259,-1
28260,3
28262,-1
28263,3
28264,-1
28265,-1
28266,-1
28268,3
28270,3
28271,-1
28274,-1
28277,-1
28278,2
28279,3
28281,-1
28282,-1
28286,-1
28289,-1
28291,-1
28292,1
28293,3
28294,3
28295,-1
28297,3
28301,3
28302,-1
28303,3
28305,3
28307,-1
28308,-1
28313,3
28314,-1
28316,-1
28317,-1
28318,-1
28319,-1
28321,-1
28325,-1
28326,-1
28327,-1
28331,-1
28332,3
28333,-1
28335,-1
28336,-1
28338,3
28340,-1
28341,-1
28342,-1
28343,-1
28344,-1
28345,3
28347,-1
28348,3
28351,3
28353,-1
28354,3
28355,3
28358,-1
28359,3
28360,3
28361,-1
28362,-1
28363,-1
28364,3
28365,3
28368,-1
28369,3
28370,3
28371,3
28372,3
28374,-1
28375,3
28377,3
28379,-1
28380,-1
28381,-1
28382,-1
28383,-1
28385,-1
28386,-1
28387,-1
28389,-1
28390,3
28392,-1
28394,-1
28395,-1
28396,-1
28397,3
28398,-1
28399,3
28401,3
28402,1
28403,3
28404,-1
28407,-1
28410,-1
28411,-1
28413,-1
28415,-1
28417,3
28418,-1
28421,3
28422,-1
28423,-1
28424,-1
28425,-1
28427,3
28432,-1
28433,-1
28434,-1
28436,3
28437,-1
28438,-1
28439,-1
28440,3
28442,-1
28443,3
28446,-1
28447,-1
28448,3
28449,-1
28450,-1
28452,-1
28453,3
28457,3
28460,3
28462,3
28464,0
28465,-1
28467,-1
28469,3
28473,-1
28474,3
28475,3
28477,-1
28478,-1
28483,-1
28485,-1
28488,-1
28490,-1
28491,-1
28493,3
28494,3
28497,-1
28500,3
28505,-1
28507,3
28508,3
28510,3
28511,-1
28512,3
28513,-1
28515,-1
28516,3
28517,-1
28518,-1
28520,3
28523,-1
28524,-1
28527,3
28530,3
28531,-1
28532,-1
28533,-1
28534,-1
28535,3
28538,-1
28539,-1
28541,3
28542,-1
28546,-1
28548,-1
28550,3
28551,-1
28552,3
28553,-1
28554,-1
28556,3
28557,-1
28558,3
28559,-1
28561,-1
28562,-1
28563,3
28564,-1
28565,-1
28568,-1
28569,3
28570,-1
28572,-1
28573,-1
28574,-1
28575,-1
28576,-1
28577,3
28578,-1
28579,3
28582,-1
28583,3
28585,-1
28586,-1
28587,-1
28588,-1
28589,-1
28591,3
28592,-1
28595,-1
28596,-1
28597,-1
28598,3
28601,-1
28602,-1
28603,-1
28604,-1
28608,-1
28609,-1
28610,-1
28612,-1
28613,-1
28615,3
28617,-1
28618,-1
28620,-1
28621,3
28626,-1
28627,3
28628,-1
28632,-1
28633,-1
28634,-1
28637,-1
28639,3
28641,-1
28642,3
28643,-1
28645,-1
28647,-1
28648,-1
28651,-1
28652,-1
28653,-1
28655,-1
28657,-1
28658,-1
28659,3
28660,3
28661,-1
28662,-1
28663,-1
28664,-1
28665,-1
28666,0
28669,-1
28672,3
28674,-1
28675,-1
28676,3
28677,-1
28678,3
28679,3
28680,-1
28681,3
28684,3
28686,3
28688,-1
28689,-1
28690,3
28691,-1
28692,3
28695,-1
28697,-1
28698,3
28699,-1
28700,-1
28701,3
28702,3
28703,-1
28704,-1
28705,-1
28706,3
28708,-1
28710,-1
28711,-1
28712,-1
28713,-1
28714,-1
28716,1
28718,-1
28723,3
28724,-1
28725,-1
28726,3
28727,3
28730,-1
28733,-1
28734,3
28737,-1
28738,-1
28740,3
28741,3
28742,0
28745,-1
28746,-1
28747,3
28748,-1
28752,-1
28755,-1
28756,-1
28757,3
28760,-1
28761,-1
28763,3
28765,-1
28767,3
28768,3
28769,-1
28771,-1
28773,-1
28774,-1
28775,3
28777,3
28780,-1
28781,-1
28784,3
28785,-1
28789,-1
28792,-1
28794,-1
28796,-1
28799,3
28800,-1
28802,3
28803,-1
28804,-1
28805,0
28806,-1
28807,3
28808,3
28811,-1
28812,-1
28814,-1
28815,-1
28817,-1
28818,-1
28819,-1
28820,-1
28821,-1
28822,3
28823,-1
28824,-1
28825,-1
28826,3
28827,-1
28828,-1
28830,-1
28832,3
28833,3
28835,-1
28836,-1
28838,3
28841,3
28842,-1
28843,-1
28844,-1
28845,-1
28850,-1
28851,-1
28852,3
28854,-1
28855,3
28856,-1
28858,-1
28859,3
28861,-1
28862,-1
28863,-1
28864,-1
28866,3
28868,3
28870,-1
28873,-1
28874,3
28875,-1
28876,3
28877,-1
28878,3
28880,-1
28881,-1
28883,-1
28884,3
28887,-1
28888,3
28891,3
28895,3
28896,-1
28897,3
28898,-1
28899,-1
28900,-1
28903,-1
28905,-1
28906,3
28908,-1
28910,-1
28911,-1
28915,3
28916,-1
28917,-1
28918,-1
28920,-1
28921,3
28927,3
28929,-1
28930,-1
28932,-1
28933,-1
28935,-1
28936,-1
28938,3
28939,-1
28940,3
28941,3
28942,3
28943,-1
28944,-1
28947,-1
28950,3
28951,-1
28952,0
28955,-1
28957,-1
28958,-1
28960,3
28961,-1
28963,-1
28964,-1
28965,-1
28968,3
28969,-1
28970,-1
28971,3
28973,-1
28975,-1
28976,-1
28977,-1
28978,3
28980,-1
28981,-1
28982,-1
28983,3
28984,3
28987,-1
28988,-1
28989,2
28990,3
28992,-1
28994,-1
28995,-1
28996,3
28997,3
28998,3
28999,3
29003,3
29004,-1
29005,3
29006,-1
29010,3
29012,-1
29014,3
29015,-1
29017,-1
29018,-1
29020,-1
29021,-1
29022,-1
29024,3
29026,-1
29027,-1
29029,3
29030,-1
29031,-1
29032,3
29033,-1
29034,-1
29035,-1
29037,3
29038,-1
29041,-1
29042,-1
29043,3
29044,-1
29045,-1
29046,3
29047,3
29049,-1
29050,-1
29051,3
29052,3
29053,3
29054,-1
29055,-1
29058,3
29059,3
29060,-1
29063,-1
29064,-1
29065,-1
29068,-1
29069,3
29070,-1
29071,-1
29072,-1
29073,2
29075,3
29076,3
29079,-1
29080,-1
29081,-1
29082,-1
29084,-1
29086,3
29089,3
29090,-1
29091,3
29092,3
29093,-1
29096,-1
29104,-1
29105,-1
29106,-1
29108,3
29111,3
29113,3
29114,-1
29115,-1
29116,-1
29118,-1
29119,-1
29121,-1
29125,-1
29127,-1
29128,-1
29129,-1
29131,-1
29133,-1
29134,-1
29137,-1
29138,-1
29139,-1
29140,-1
29141,-1
29142,-1
29144,-1
29145,-1
29147,-1
29149,3
29150,-1
29152,3
29153,-1
29154,3
29155,-1
29159,-1
29160,3
29161,3
29162,3
29163,-1
29164,3
29165,3
29166,-1
29170,3
29171,-1
29173,3
29175,3
29176,-1
29177,3
29181,3
29184,-1
29190,3
29193,3
29194,-1
29195,-1
29196,3
29197,-1
29198,3
29201,3
29203,3
29207,-1
29208,-1
29210,-1
29211,-1
29212,-1
29213,3
29214,-1
29216,-1
29217,-1
29218,-1
29219,-1
29221,3
29222,-1
29223,3
29225,3
29229,3
29230,3
29231,-1
29232,-1
29235,3
29238,-1
29239,-1
29240,-1
29241,3
29242,-1
29243,-1
29245,-1
29247,-1
29250,-1
29251,3
29252,-1
29253,-1
29254,3
29258,-1
29259,-1
29260,3
29263,-1
29264,3
29266,-1
29268,3
29270,3
29272,-1
29273,-1
29274,-1
29275,3
29277,-1
29278,-1
29279,-1
29280,-1
29281,-1
29282,-1
29283,-1
29284,-1
29285,3
29286,3
29287,-1
29289,-1
29290,-1
29291,-1
29292,0
29293,-1
29295,-1
29296,-1
29298,-1
29302,3
29303,-1
29304,-1
29305,-1
29306,3
29308,-1
29309,3
29311,-1
29313,3
29314,-1
29315,-1
29316,-1
29317,3
29319,-1
29320,3
29321,-1
29323,-1
29326,-1
29328,-1
29329,-1
29330,-1
29331,-1
29335,-1
29337,-1
29338,-1
29339,-1
29341,-1
29343,-1
29344,-1
29346,-1
29347,-1
29350,3
29353,3
29354,-1
29355,3
29356,-1
29359,3
29360,-1
29361,-1
29363,3
29364,-1
29365,-1
29366,3
29370,-1
29371,3
29375,1
29377,-1
29380,3
29381,-1
29383,3
29384,-1
29385,-1
29386,3
29387,3
